,datetime,um100,um025,pm10,pm25,pm1,um010
1840,2022-03-18 14:00:00-01:00,0.0005555555555555,0.0188888888888888,4.977777777777778,4.211111111111111,2.7,0.2594444444444444
1841,2022-03-18 15:00:00-01:00,0.0,0.0118181818181818,3.8181818181818175,3.3,2.190909090909091,0.1972727272727272
1842,2022-03-18 16:00:00-01:00,0.0,0.0105263157894736,3.642105263157895,3.073684210526316,2.0526315789473686,0.1910526315789473
1843,2022-03-18 17:00:00-01:00,0.0,0.0121428571428571,4.228571428571429,3.642857142857143,2.5142857142857147,0.2085714285714285
1844,2022-03-18 18:00:00-01:00,0.0,0.0213333333333333,6.206666666666666,5.326666666666667,3.54,0.304
1845,2022-03-18 19:00:00-01:00,0.0,0.03,9.425,8.4625,5.6,0.431875
1846,2022-03-18 20:00:00-01:00,0.0,0.0352941176470588,11.147058823529411,9.794117647058824,6.929411764705883,0.5082352941176471
1847,2022-03-18 21:00:00-01:00,0.0,0.0375,11.458333333333334,10.1,7.1000000000000005,0.52
1848,2022-03-18 22:00:00-01:00,0.0,0.0383333333333333,12.583333333333334,11.283333333333331,7.433333333333334,0.5816666666666667
1849,2022-03-18 23:00:00-01:00,0.0,0.0435714285714285,12.792857142857144,11.157142857142857,7.5,0.5750000000000001
1850,2022-03-19 00:00:00-01:00,0.0004761904761904,0.0457142857142857,12.757142857142856,11.147619047619049,7.114285714285715,0.6009523809523809
1851,2022-03-19 01:00:00-01:00,0.0,0.039,11.46,9.77,6.4,0.51
1852,2022-03-19 02:00:00-01:00,0.0,0.0488888888888888,13.65,11.755555555555556,7.461111111111112,0.6233333333333334
1853,2022-03-19 03:00:00-01:00,0.0005263157894736,0.0605263157894736,16.005263157894735,13.842105263157896,8.736842105263158,0.7257894736842104
1854,2022-03-19 04:00:00-01:00,0.0007142857142857,0.065,18.27142857142857,15.664285714285716,10.214285714285714,0.7907142857142857
1855,2022-03-19 05:00:00-01:00,0.0004545454545454,0.0718181818181818,19.913636363636364,17.318181818181817,11.386363636363637,0.84
1856,2022-03-19 06:00:00-01:00,0.0007692307692307,0.0738461538461538,20.307692307692307,17.746153846153845,11.407692307692308,0.856923076923077
1857,2022-03-19 07:00:00-01:00,0.0,0.0423076923076923,13.292307692307691,11.753846153846156,7.630769230769231,0.5861538461538461
1858,2022-03-19 08:00:00-01:00,0.0,0.0361538461538461,9.323076923076924,7.923076923076923,4.93076923076923,0.43
1859,2022-03-19 09:00:00-01:00,0.0,0.0263636363636363,8.30909090909091,7.454545454545454,4.690909090909091,0.3727272727272727
1860,2022-03-19 10:00:00-01:00,0.0,0.026,7.859999999999999,6.695,4.18,0.3645
1861,2022-03-19 11:00:00-01:00,0.0,0.0273684210526315,9.136842105263158,8.052631578947368,5.163157894736842,0.4331578947368421
1862,2022-03-19 12:00:00-01:00,0.0,0.03,9.75294117647059,8.700000000000001,5.635294117647058,0.4776470588235295
1863,2022-03-19 13:00:00-01:00,0.0,0.023125,6.4875,5.65625,3.80625,0.336875
1864,2022-03-19 14:00:00-01:00,0.0,0.0036842105263157,1.926315789473684,1.6210526315789473,0.9894736842105264,0.1131578947368421
1865,2022-03-19 15:00:00-01:00,0.0,0.007,2.05,1.72,1.0699999999999998,0.1169999999999999
1866,2022-03-19 16:00:00-01:00,0.0,0.0006666666666666,1.34,1.1133333333333333,0.5866666666666667,0.0853333333333333
1867,2022-03-19 17:00:00-01:00,0.0,0.0055555555555555,2.4222222222222225,2.033333333333333,1.2777777777777777,0.1488888888888889
1868,2022-03-19 18:00:00-01:00,0.0,0.0078571428571428,2.4214285714285717,1.9642857142857144,1.207142857142857,0.1335714285714286
1869,2022-03-19 19:00:00-01:00,0.0,0.005,1.9833333333333332,1.6111111111111112,1.1055555555555554,0.1022222222222222
1870,2022-03-19 20:00:00-01:00,0.0,0.0058823529411764,2.494117647058824,2.076470588235294,1.4058823529411764,0.1264705882352941
1871,2022-03-19 21:00:00-01:00,0.0,0.0105882352941176,3.864705882352941,3.117647058823529,2.152941176470588,0.1594117647058823
1872,2022-03-19 22:00:00-01:00,0.0,0.0176470588235294,5.611764705882353,4.835294117647059,3.041176470588236,0.2347058823529411
1873,2022-03-19 23:00:00-01:00,0.0,0.04,10.585714285714284,9.071428571428571,5.785714285714286,0.469047619047619
