#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 15:34:32.935;3;;53;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 18:09:41.860;3;;98;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 20:06:13.865;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 20:13:09.867;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 21:03:53.941;3;;92;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 21:17:02.915;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 21:34:19.900;3;;61;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 21:34:26.900;3;;40;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 22:03:25.903;3;;64;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 22:20:20.908;3;;53;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 22:29:47.925;3;;72;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 23:01:31.945;3;;52;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 23:03:26.948;3;;62;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 23:04:06.948;3;;41;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 23:05:47.953;3;;49;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;14/01/2022 23:06:36.954;3;;39;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 01:20:27.938;3;;55;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 01:20:39.938;3;;64;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 08:31:17.523;3;;82;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 08:36:55.555;3;;50;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 15:58:18.365;3;;99;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 16:00:12.362;3;;98;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 16:35:19.354;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 18:09:39.408;3;;57;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 18:12:47.409;3;;57;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 19:59:52.419;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 20:07:13.419;3;;92;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 20:34:14.422;3;;73;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 21:23:09.440;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 21:32:53.444;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;15/01/2022 23:31:55.499;3;;48;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 09:23:18.663;3;;97;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 15:40:24.720;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 17:10:23.756;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 17:25:45.757;3;;48;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 18:40:35.748;3;;50;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 18:58:49.753;3;;92;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 19:19:17.763;3;;94;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 19:54:09.763;3;;94;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 20:14:09.772;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 20:39:31.785;3;;80;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;16/01/2022 22:09:08.828;3;;89;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 06:54:54.969;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 07:24:52.972;3;;41;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 07:39:07.973;3;;39;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 10:42:32.968;3;;50;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 11:06:26.973;3;;98;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 12:20:58.136;3;;98;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;17/01/2022 13:24:57.176;3;;67;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 06:54:33.478;3;;80;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 06:55:17.480;3;;40;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 07:40:35.457;3;;81;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 09:11:47.552;3;;29;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 09:12:49.549;3;;49;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 09:14:14.545;3;;23;%;Human voice - Shouting;
